FID,POINT_X,POINT_Y,Depth,NODC_Depth,DomSeds_txt,NewDepth,areaswept,New_Chl,NewTemp,NewOxy,fit,se.fit
266,-97.28,25.64,0,0,2,0,123.21,1.02377,28.26745,3.22793,3338838.14576769,671669.58205064
271,-97.28,26.44,0,0,2,0,123.21,0.994886,24.80175,2.96836,2135189.20037613,479853.787313739
272,-97.28,26.54,0,0,2,0,123.21,1.03422,25.66775,2.938115,2908538.47571203,654588.878849447
273,-97.28,26.64,-14,-14,2,14,123.21,1.17671,25.69615,2.9089,783046.875100263,78547.1817762565
274,-97.28,26.74,-17,-17,2,17,123.21,0.955628,24.08625,2.88056,192542.164013082,20344.0466595146
275,-97.28,26.84,-19,-19,2,19,123.21,0.795395,25.56125,2.851425,173418.216689016,15034.9956632067
276,-97.28,26.94,-21,-21,1,21,123.21,0.833954,26.6446,2.82317,319681.684126163,27093.4532965605
277,-97.28,27.04,-18,-18,1,18,123.21,0.754855,25.568,2.7969,187446.492129702,18640.2896979006
278,-97.28,27.14,-21,-21,1,21,123.21,0.774997,25.256,2.7731,184769.799331724,17164.8051419512
279,-97.28,27.24,-19,-19,1,19,123.21,0.961834,25.32595,2.75183,324636.95967129,31443.6555425961
280,-97.28,27.34,-15,-15,2,15,123.21,1.15823,25.6358,2.73247,447135.736562184,43132.3481243309
281,-97.28,27.44,-12,-12,2,12,123.21,1.52499,26.9636,2.713255,1329651.77661321,126691.383214803
282,-97.28,27.54,0,0,2,0,123.21,1.66945,26.2187,2.695405,7440928.47148405,1684489.85727835
286,-97.28,27.94,0,0,1,0,123.21,6.80534,26.1204,4.180015,28121931.043625,6458512.93410504
287,-97.28,28.04,0,0,1,0,123.21,5.84059,26.11725,4.21685,41227238.1976888,9786812.54734668
288,-97.18,20.74,-8,-8,1,8,123.21,1.37823,18.9978,4.045475,3807789.41704695,784208.347983981
289,-97.18,20.84,-59,-59,1,59,123.21,1.38817,18.53055,3.9911,3562490.57090949,643701.047146066
290,-97.18,20.94,-2,-2,1,2,123.21,0.846672,19.2851,3.938745,1661626.12034272,412497.590969282
291,-97.18,21.04,-2,-2,1,2,123.21,0.445801,20.6499,3.89719,267807.868270629,63561.1343069647
292,-97.18,21.14,-31,-31,1,31,123.21,0.525331,21.65415,3.865465,137823.881019473,15588.844881965
293,-97.18,21.24,-11,-11,1,11,123.21,0.382658,21.8513,3.843465,54325.5312144468,8734.74970102568
294,-97.18,21.34,-47,-47,1,47,123.21,0.29191,21.10485,3.83265,58136.9356471592,6591.335079399
295,-97.18,21.44,-29,-29,1,29,123.21,0.259163,21.07165,3.834635,46859.6727306607,6108.30909775076
296,-97.18,21.54,-22,-22,1,22,123.21,0.147876,19.2428,3.850435,28770.4088729486,4980.94574550182
297,-97.18,21.64,-105,-105,1,105,123.21,0.124292,17.39,3.880045,31832.7781351548,6601.07380053198
322,-97.18,24.14,-149,-149,4,149,123.21,0.151291,18.64255,3.93563,2008.00147373799,1162.65626836874
323,-97.18,24.24,-134,-134,4,134,123.21,0.148043,18.91285,3.8823,2708.50147354639,1232.34294446166
324,-97.18,24.34,-117,-117,1,117,123.21,0.161628,19.4335,3.829815,23249.5445341001,7832.11257569784
325,-97.18,24.44,-96,-96,1,96,123.21,0.167086,19.9982,3.77806,35094.821397632,5741.83378706251
326,-97.18,24.54,-83,-83,1,83,123.21,0.181919,20.87375,3.72672,58366.962162813,8404.39028489183
327,-97.18,24.64,-69,-69,1,69,123.21,0.182578,21.85155,3.67548,51351.5754458382,7192.04286473814
328,-97.18,24.74,-61,-61,1,61,123.21,0.181882,21.63685,3.624295,34837.4927126259,4288.33407779469
329,-97.18,24.84,-54,-54,1,54,123.21,0.190827,21.393,3.57335,31198.7664901933,3523.20104986938
330,-97.18,24.94,-49,-49,1,49,123.21,0.193608,21.521,3.52304,33082.0604329361,3736.19065133099
331,-97.18,25.04,-51,-51,1,51,123.21,0.208583,22.6341,3.47394,29776.5413353985,3367.12187994795
332,-97.18,25.14,-47,-47,1,47,123.21,0.2541,23.40315,3.42671,44830.5395727254,5183.23416310849
333,-97.18,25.24,-43,-43,4,43,123.21,0.271635,23.8279,3.38184,12266.178541417,1830.02176376216
334,-97.18,25.34,-40,-40,4,40,123.21,0.301812,23.8013,3.3396,15224.9887360722,2193.35225502015
335,-97.18,25.44,-32,-32,4,32,123.21,0.382595,23.36665,3.29958,16903.0083421419,2410.80457594001
